FirstName,Surname,Gender
Harsha,Hossain,Female
Nikhil,Basu,Male
Harsha,Khatun,Female
Qamar,Saha,Male
Rimi,Sheikh,Female
Zinia,Sengupto,Female
Krittika,Chowdhury,Female
Madhuri,Basu,Female
Rukmini,Majumdar,Female
Kajal,Pramanik,Female
Nabamita,Bandyopadhyay,Female
Jharna,Dutta,Female
Manoj,Talukdar,Male
Ipsita,Ghosh,Female
Gourab,Biswas,Male
Laxmi,Khatun,Female
Pritha,Sekhar,Female
Soma,Sheikh,Female
Animesh,Adhikary,Male
Goutam,Dey,Male
Joy,Adhikary,Male
Palash,Ray,Male
Moumita,Sarkar,Female
Naina,Barai,Female
Ishita,Roychowdhury,Female
Manas,Mandal,Male
Vikram,Kar,Male
Elina,Mondal,Female
Qasim,Bera,Male
Riya,Mazumdar,Female
Rupali,Mukherjee,Female
Niladri,Barik,Male
Soma,Karmakar,Female
Tushar,Gazi,Male
Niladri,Mandal,Male
Subhash,Nandi,Male
Qasim,Rahman,Male
Nabamita,Poddar,Female
Liton,DuttaChoudhury,Male
Manas,Ghoshal,Male
Kaushik,Mukherjee,Male
Warisha,Ganguly,Female
Ishita,Dey,Female
Kaushik,Sultana,Male
Ritwik,Sarkar,Male
Farhan,Chatterjee,Male
Indranil,Barai,Male
Zinia,Chakma,Female
Vikram,Datta,Male
Mithun,Das,Male
Madhumita,Mondal,Female
Ishaan,Banerji,Male
Ritwik,Ghosh,Male
Jayanta,Bera,Male
Indranil,Chakma,Male
Debasis,Bhattacharjee,Male
Biplab,Das,Male
Nabamita,Chakraborty,Female
Koel,GhoshDastidar,Female
Chandan,Talukdar,Male
Indrani,Banerjee,Female
Subhash,Khan,Male
Naina,Moitra,Female
Qayum,Roy,Male
Deepto,Mondal,Male
Somnath,Nandi,Male
Ishita,Barua,Female
Krittika,Biswas,Female
Wahid,Moitra,Male
Nabaneeta,Gazi,Female
Farhanul,Khatun,Male
Subhasis,Gazi,Male
Sudip,Saha,Male
Palash,Sekhar,Male
Chiranjit,Mukhopadhyay,Male
Qamar,Sengupto,Male
Goutam,Mazumder,Male
Lopamudra,Sengupta,Female
Joydeep,Mitra,Male
Kaushik,Paul,Male
Warisha,Nandi,Female
Sweta,Pal,Female
Hiranmay,Barik,Male
Nabamita,Das,Female
Lopamudra,Jana,Female
Zarin,Roy,Female
Partha,Roychowdhury,Male
Pritha,Malakar,Female
Manas,Naskar,Male
Subhajit,Datta,Male
Nabendu,Ganguly,Male
Mrinmoy,Chakma,Male
Bappa,Roychowdhury,Male
Riya,Chakrabarti,Female
Pradip,Rahman,Male
Hrithik,Ghoshal,Male
Yasmin,Ghosh,Female
Komal,Paul,Female
Lopamudra,Gazi,Female
Palash,Khan,Male
Joy,Malakar,Male
Xavier,Chakma,Male
Tuhina,Sinha,Female
Lopamudra,Mukhopadhyay,Female
Jhumur,Sekhar,Female
Manas,Hossain,Male
Manas,Halder,Male
Jharna,Poddar,Female
Laboni,Chakraborty,Female
Rupam,Mondal,Male
Gargi,Khan,Female
Chiranjit,Talukdar,Male
Upal,Mitra,Male
Tina,Deb,Female
Jharna,Moitra,Female
Purnima,Ghosalkar,Female
Oishee,Saha,Female
Bappa,Ganguly,Male
Kajal,Roy,Female
Suchitra,Deb,Female
Payel,Koley,Female
Bikram,Dey,Male
Elina,Hossain,Female
Debjit,Banerji,Male
Ishaan,Bhowmik,Male
Kaushik,Nandi,Male
Animesh,Bhowmik,Male
Bikram,Sengupta,Male
Enakshi,Dutta,Female
Indranil,Roychowdhury,Male
Komal,Khatun,Female
Gourab,Ray,Male
Mrinmoy,Ghosalkar,Male
Qamar,Pramanik,Male
Kajal,Khan,Female
Jharna,Chatterjee,Female
Nabamita,Sultana,Female
Subhasis,Sikdar,Male
Qamar,SenGupta,Male
Arpan,Barik,Male
Arjun,Chowdhury,Male
Joy,Roychowdhury,Male
Farida,Sarkar,Female
Subhasis,Halder,Male
Oindrila,Rahman,Female
Sweta,Chatterjee,Female
Himadri,Talukdar,Male
Farhan,Nandi,Male
Mrinmayee,Biswas,Female
Farhanul,Deb,Male
Zinia,Sekhar,Female
Deepto,Koley,Male
Nabamita,Halder,Female
Nabendu,Pramanik,Male
Namita,Khan,Female
Pratik,Das,Male
Farhanul,Bagchi,Male
Partha,Bagchi,Male
Tumpa,Deb,Female
Bikram,Rahman,Male
Ravi,Sultana,Male
Debasis,Basu,Male
Deep,Kar,Male
Sweta,Sengupto,Female
Debjit,Ganguly,Male
Suchismita,Sekhar,Female
Pratik,Ray,Male
Sudip,Chowdhury,Male
Debasis,Poddar,Male
Jayanta,Kundu,Male
Arjun,Bhuiyan,Male
Krittika,Roy,Female
Oishani,Das,Female
Arpan,Khatun,Male
Mitali,Roy,Female
Qamar,Khan,Male
Chiranjit,SenGupta,Male
Upoma,Gazi,Female
Pritha,Sarkar,Female
Rupali,Roy,Female
Farhanul,Mukherjee,Male
Qayum,Ghoshal,Male
Chiranjit,Lodh,Male
Payel,Deb,Female
Rupak,Sekhar,Male
Zahir,Jana,Male
Rimi,Dutta,Female
Ishaan,Sinha,Male
Enakshi,Mukhopadhyay,Female
Yogesh,Barai,Male
Sourav,Mazumder,Male
Tushar,Lodh,Male
Gopal,Khan,Male
Ishita,Datta,Female
Suchitra,Nandi,Female
Deep,Barua,Male
Eshani,GhoshDastidar,Female
Dipankar,Moitra,Male
Varun,Gazi,Male
Subhasis,Pal,Male
Soma,Koley,Female
Somnath,GhoshDastidar,Male
Warisha,Chakrabarti,Female
Kajal,Sultana,Female
Jayanta,Bagchi,Male
Sweta,Sarkar,Female
Ravi,Koley,Male
Pritha,Pal,Female
Namita,Sekhar,Female
Yasmin,Kar,Female
Farhanul,Paul,Male
Jayanta,Dey,Male
Joy,Deb,Male
Naina,Malakar,Female
Soma,Hossain,Female
Farhan,Bhattacharya,Male
Mitali,Khan,Female
Rukmini,Barai,Female
Partha,Chatterjee,Male
Suchitra,Sheikh,Female
Mithun,Sengupto,Male
Qasim,Adhikary,Male
Farhan,Bhowmik,Male
Deep,Munshi,Male
Tumpa,Hossain,Female
Niladri,Kundu,Male
Koyel,Mazumder,Female
Anik,Kar,Male
Lopamudra,Mazumdar,Female
Warisha,Moitra,Female
Zarin,Chatterjee,Female
Payel,Rahman,Female
Jhumur,Deb,Female
Varun,Bhattacharya,Male
Yash,Banerji,Male
Aritra,Lodh,Male
Kajal,Mukhopadhyay,Female
Manisha,Malakar,Female
Somnath,Ghosh,Male
Gargi,Bandyopadhyay,Female
Hiranmay,Mazumdar,Male
Dwij,Chakma,Male
Oishee,Das,Female
Dwaipayan,Ray,Male
Tanmay,Sengupto,Male
Rupali,Chakma,Female
Yogesh,Ghosalkar,Male
Partha,Bhattacharya,Male
Hrithik,Sikdar,Male
Yogesh,Majumdar,Male
Laxmi,Jana,Female
Madhuri,Bhattacharya,Female
Anik,Dey,Male
Indranil,Basu,Male
Krittika,Khan,Female
Quadir,GhoshDastidar,Male
Sudip,Talukdar,Male
Manoj,Munshi,Male
Enakshi,Sinha,Female
Indrani,Rahman,Female
Kaberi,Dey,Female
Zahir,Malakar,Male
Farhanul,Ali,Male
Riya,Mitra,Female
Subhajit,Saha,Male
Swapan,Malakar,Male
Quadir,Ganguly,Male
Lipika,Naskar,Female
Madhumita,Bhuiyan,Female
Esha,GhoshDastidar,Female
Lopamudra,Dutta,Female
Aritra,Ghosalkar,Male
Bishal,Hossain,Male
Tushar,Datta,Male
Indranil,Mitra,Male
Riya,Khatun,Female
Oishani,Halder,Female
Bishal,Bera,Male
Himadri,Banerjee,Male
Pritha,Mandal,Female
Tapas,Khatun,Male
Bishal,Barua,Male
Subhash,Sengupta,Male
Upoma,Basak,Female
Dibakar,Adhikary,Male
Deep,Roy,Male
Lipika,Khatun,Female
Tanmay,Ghoshal,Male
Lipika,Sengupto,Female
Ipsita,Mazumdar,Female
Ranjit,Banerji,Male
Ranjit,Jana,Male
Partha,Pramanik,Male
Gouranga,Kar,Male
Yasmin,Sengupta,Female
Aritra,Ganguly,Male
Gargi,Mitra,Female
Wasim,Hossain,Male
Ravi,Chakravarty,Male
Manoj,Barua,Male
Palash,Barua,Male
Elina,Sekhar,Female
Chandan,Basak,Male
Zarin,Ghosh,Female
Wasim,Ganguly,Male
Subhasis,Basak,Male
Chandan,Lodh,Male
Kaushik,Barik,Male
Varun,Kar,Male
Gargi,Roy,Female
Kaberi,Kundu,Female
Kaberi,Chakma,Female
Vikram,Mukhopadhyay,Male
Ishita,Saha,Female
Xavier,Nandi,Male
Ritwik,Roy,Male
Krittika,Sekhar,Female
Pihu,Sengupta,Female
Deepto,Ghosh,Male
Tuhina,Sheikh,Female
Biplab,Bhuiyan,Male
Laboni,Ali,Female
Tumpa,Barua,Female
Vikram,Banerji,Male
Upal,Basak,Male
Nabamita,Basak,Female
Swapan,Chakraborty,Male
Tithi,Sarkar,Female
Lipika,Sikdar,Female
Komal,Banerjee,Female
Mrinmayee,Koley,Female
Ritwik,Malakar,Male
Suchismita,Mandal,Female
Rimi,Sen,Female
Ishaan,Khatun,Male
Laboni,Mondal,Female
Laxmi,Poddar,Female
Joydeep,Ganguly,Male
Lopamudra,Basu,Female
Liton,Sen,Male
Kajal,Ali,Female
Zarin,Malakar,Female
Rima,Mitra,Female
Koel,Sen,Female
Swapan,Dey,Male
Mrinmoy,Dutta,Male
Subhash,Ghosh,Male
Qamar,Sen,Male
Hrithik,Sheikh,Male
Moumita,Majumdar,Female
Nabamita,Pal,Female
Subhajit,Bhuiyan,Male
Ranjit,DuttaChoudhury,Male
Wahid,Datta,Male
Ishaan,Sheikh,Male
Sourav,Deb,Male
Gargi,Naskar,Female
Xavier,Mondal,Male
Ravi,Mandal,Male
Upal,Poddar,Male
Palash,Bhattacharya,Male
Ishita,Basak,Female
Palash,Mazumder,Male
Gourab,Mukherjee,Male
Pritha,Ray,Female
Xarina,DuttaChoudhury,Female
Pihu,Adhikary,Female
Animesh,Dey,Male
Indrani,Sinha,Female
Eshani,Chakrabarti,Female
Bikram,Sheikh,Male
Kaushik,Roychowdhury,Male
Gopal,Malakar,Male
Tushar,Halder,Male
Harsha,Barai,Female
Ritwik,Lodh,Male
Wasim,Kar,Male
Yogesh,Halder,Male
Koel,Saha,Female
Ranjit,Mondal,Male
Yash,Sengupto,Male
Mitali,Banerjee,Female
Pritha,Halder,Female
Eshani,Bera,Female
Manoj,Mazumdar,Male
Naina,Bera,Female
Animesh,Datta,Male
Ranjit,Majumdar,Male
Lopamudra,Lodh,Female
Rimi,Adhikary,Female
Subhash,Mukherjee,Male
Rupak,Lodh,Male
Rupam,Ghosalkar,Male
Wahid,Bera,Male
Lopamudra,Naskar,Female
Oindrila,Ali,Female
Yogesh,Gazi,Male
Manas,Deb,Male
Manoj,Pal,Male
Upal,Khatun,Male
Rupali,Mandal,Female
Gopal,Chakrabarti,Male
Quadir,Sengupta,Male
Sourav,Paul,Male
Ranjit,Mukherjee,Male
Tumpa,Mukhopadhyay,Female
Gargi,Sinha,Female
Bishal,DuttaChoudhury,Male
Upal,Bera,Male
Velan,Bhattacharya,Male
Rukmini,Jana,Female
Oishee,Bhowmik,Female
Rupak,Malakar,Male
Ipsita,Ray,Female
Goutam,Gazi,Male
Nirupam,Dey,Male
Sudip,Chakraborty,Male
Madhuri,Bera,Female
Namita,Koley,Female
Oindrila,Hossain,Female
Zarin,Ali,Female
Farida,Paul,Female
Farhan,Pramanik,Male
Liton,Naskar,Male
Soma,Roychowdhury,Female
Qayum,Deb,Male
Rupam,Malakar,Male
Nabaneeta,Roy,Female
Wasim,Das,Male
Yash,Deb,Male
Nirupam,Chakraborty,Male
Indrani,Ghoshal,Female
Chandan,Ali,Male
Oishee,Bhattacharya,Female
Bappa,Malakar,Male
Nirupam,Sikdar,Male
Oishee,Mandal,Female
Upal,Banerji,Male
Yash,Malakar,Male
Farhanul,Koley,Male
Puja,Majumdar,Female
Eshani,Mukherjee,Female
Aritra,Hossain,Male
Subhash,Barai,Male
Xavier,Bera,Male
Ravi,Saha,Male
Riya,Paul,Female
Liton,Bhuiyan,Male
Utpal,Barai,Male
Bappa,DuttaChoudhury,Male
Nikhil,Malakar,Male
Tuhina,Khatun,Female
Kaushik,Halder,Male
Yash,Hossain,Male
Rupam,Sekhar,Male
Oindrila,Chakma,Female
Dibakar,Bera,Male
Arpan,Chakravarty,Male
Mitali,Mondal,Female
Rukmini,Sen,Female
Qasim,Roychowdhury,Male
Rupali,Jana,Female
Rukmini,Bhattacharya,Female
Gouranga,Kundu,Male
Indranil,Dey,Male
Moumita,Bhattacharya,Female
Manoj,Ganguly,Male
Gouranga,Chowdhury,Male
Kajal,Mazumdar,Female
Pritha,Kundu,Female
Nabendu,Hossain,Male
Laboni,Koley,Female
Dwij,Sengupto,Male
Zinia,Saha,Female
Qayum,Sarkar,Male
Koel,Banerji,Female
Faria,Das,Female
Qasim,Chakma,Male
Kaushik,Chakrabarti,Male
Manas,Paul,Male
Esha,Chakravarty,Female
Tanmay,Bhowmik,Male
Rupali,Sheikh,Female
Upal,Pal,Male
Farida,Banerji,Female
Tuhina,Sengupto,Female
Mrinmoy,Bagchi,Male
Manas,Lodh,Male
Moumita,Mukherjee,Female
Goutam,Jana,Male
Zahir,Mitra,Male
Ishita,Banerji,Female
Qasim,Roy,Male
Wasim,Chakravarty,Male
Pritha,Roy,Female
Pihu,Chatterjee,Female
Gouranga,Karmakar,Male
Deep,Malakar,Male
Debasis,Sikdar,Male
Tuhina,Mazumdar,Female
Laxmi,Barai,Female
Xarina,Rahman,Female
Zarin,Sikdar,Female
Upoma,Chakma,Female
Laboni,Adhikary,Female
Yogesh,SenGupta,Male
Riya,Moitra,Female
Bikram,Bhowmik,Male
Tapas,Sengupto,Male
Jaya,Pal,Female
Koel,Bhowmik,Female
Tushar,Chakma,Male
Velan,Sengupto,Male
Arindam,Mukhopadhyay,Male
Biplab,Koley,Male
Suchitra,Koley,Female
Madhuri,Sen,Female
Hrithik,Ganguly,Male
Gourab,Mandal,Male
Harsha,Chakma,Female
Rukmini,Karmakar,Female
Xarina,Mondal,Female
Subhash,Majumdar,Male
Tumpa,Lodh,Female
Faria,Kundu,Female
Komal,Bhowmik,Female
Varun,Halder,Male
Ipsita,Bhowmik,Female
Kamal,Adhikary,Male
Deepto,Mitra,Male
Lipika,Pal,Female
Sourav,Malakar,Male
Mrinmoy,Ghoshal,Male
Joydeep,Ghosh,Male
Manisha,Sarkar,Female
Gulshan,Pal,Male
Yasmin,Datta,Female
Velan,Adhikary,Male
Gourab,Kar,Male
Sourav,Dutta,Male
Faria,Koley,Female
Chiranjit,Kar,Male
Yasmin,Dutta,Female
Puja,Roychowdhury,Female
Farida,Koley,Female
Hiranmay,Malakar,Male
Farida,Naskar,Female
Mrinmoy,Talukdar,Male
Rupali,Poddar,Female
Qasim,Datta,Male
Qayum,Mitra,Male
Tumpa,Adhikary,Female
Faria,Hossain,Female
Dipankar,Dutta,Male
Tuhina,Sekhar,Female
Subhajit,Barik,Male
Ritwik,Chatterjee,Male
Upal,Chatterjee,Male
Xarina,Hossain,Female
Debjit,Sheikh,Male
Dwaipayan,Barik,Male
Farida,Mandal,Female
Yogesh,Bhattacharjee,Male
Warisha,Mazumdar,Female
Naina,Talukdar,Female
Somnath,Sheikh,Male
Wasim,Bhuiyan,Male
Tuhina,Mondal,Female
Riya,Ghosh,Female
Yasmin,Nandi,Female
Gargi,Bera,Female
Ishita,Mitra,Female
Xavier,Bandyopadhyay,Male
Warisha,Koley,Female
Rupak,Mondal,Male
Nirupam,Chatterjee,Male
Hrithik,Barik,Male
Gouranga,Majumdar,Male
Lopamudra,Koley,Female
Laboni,Sheikh,Female
Swapan,Chatterjee,Male
Soma,Barua,Female
Debjit,Nandi,Male
Mrinmayee,Mitra,Female
Manas,Khatun,Male
Dwaipayan,GhoshDastidar,Male
Payel,Mitra,Female
Hrithik,Paul,Male
Qayum,Mandal,Male
Wasim,Majumdar,Male
Warisha,Khan,Female
Faria,Roy,Female
Ipsita,Moitra,Female
Rimi,Sengupta,Female
Lipika,Ali,Female
Jaya,Sikdar,Female
Payel,Lodh,Female
Koyel,Halder,Female
Koyel,Roychowdhury,Female
Farhan,Roy,Male
Tuhina,Talukdar,Female
Nabaneeta,Majumdar,Female
Sourav,Chatterjee,Male
Rukmini,Bhowmik,Female
Indranil,Dutta,Male
Arindam,Halder,Male
Varun,Deb,Male
Kamal,Roy,Male
Liton,Sarkar,Male
Moumita,Saha,Female
Oishani,Sekhar,Female
Naina,Mitra,Female
Subhasis,Koley,Male
Gargi,Mondal,Female
Dipankar,Chakravarty,Male
Pihu,Barai,Female
Namita,Mondal,Female
Naina,DuttaChoudhury,Female
Qayum,Sen,Male
Gourab,Jana,Male
Bikram,Kundu,Male
Suchismita,Pal,Female
Nabendu,Datta,Male
Nirupam,Pal,Male
Naina,Mukherjee,Female
Jhumur,Pramanik,Female
Debjit,Ray,Male
Varun,Chakma,Male
Bishal,Basu,Male
Yash,Jana,Male
Goutam,Chakraborty,Male
Utpal,Malakar,Male
Zahir,Paul,Male
Rupali,Sarkar,Female
Nirupam,Datta,Male
Partha,Mondal,Male
Velan,Ray,Male
Chiranjit,Chakravarty,Male
Komal,Deb,Female
Purnima,Sarkar,Female
Nikhil,Bhowmik,Male
Tushar,Bhowmik,Male
Payel,Mazumder,Female
Mrinmayee,Moitra,Female
Harsha,Basu,Female
Pradip,Malakar,Male
Xavier,Kundu,Male
Mithun,Ray,Male
Laxmi,Gazi,Female
Manoj,Mitra,Male
Deepto,Lodh,Male
Upal,Barik,Male
Manas,Banerji,Male
Laxmi,Pal,Female
Swapan,Munshi,Male
Himadri,Poddar,Male
Utpal,Chatterjee,Male
Yash,Dey,Male
Pratik,Sikdar,Male
Deepto,Barai,Male
Koel,Bhuiyan,Female
Sourav,Kar,Male
Upal,Sarkar,Male
Riya,Ghosalkar,Female
Riya,Bhuiyan,Female
Indranil,Majumdar,Male
Madhuri,Koley,Female
Nabaneeta,Ghosh,Female
Pihu,Ganguly,Female
Oishani,Barai,Female
Purnima,Rahman,Female
Faria,Rahman,Female
Kaberi,Poddar,Female
Manoj,GhoshDastidar,Male
Bappa,Bandyopadhyay,Male
Niladri,Dutta,Male
Lipika,Sengupta,Female
Indrani,Sen,Female
Bishal,Rahman,Male
Kamal,Dey,Male
Ravi,Poddar,Male
Swapan,Biswas,Male
Oishani,Talukdar,Female
Rupali,Talukdar,Female
Mitali,Chakrabarti,Female
Moumita,Kundu,Female
Biplab,Mandal,Male
Biplab,DuttaChoudhury,Male
Ishita,Naskar,Female
Laxmi,Das,Female
Bishal,Mazumder,Male
Quadir,Bagchi,Male
Deep,Barai,Male
Farhanul,Bhuiyan,Male
Hiranmay,Pramanik,Male
Ritwik,Banerjee,Male
Xavier,Basak,Male
Vikram,Adhikary,Male
Swapan,SenGupta,Male
Upoma,Chakraborty,Female
Bappa,Sarkar,Male
Farhanul,Adhikary,Male
Madhumita,Das,Female
Esha,Deb,Female
Kaushik,Saha,Male
Mrinmoy,Bhuiyan,Male
Debjit,Sengupto,Male
Niladri,Basu,Male
Animesh,Pramanik,Male
Kamal,Sikdar,Male
Namita,Khatun,Female
Nabaneeta,Deb,Female
Biplab,Barai,Male
Ravi,Naskar,Male
Nabaneeta,DuttaChoudhury,Female
Warisha,Paul,Female
Somnath,Rahman,Male
Rupam,Poddar,Male
Tumpa,Pramanik,Female
Swapan,Koley,Male
Subhajit,Bagchi,Male
Niladri,Bhattacharjee,Male
Subhajit,Bhowmik,Male
Wahid,Deb,Male
Indranil,Paul,Male
Pritha,Adhikary,Female
Suchismita,Ghoshal,Female
Kaushik,Malakar,Male
Nikhil,Majumdar,Male
Arjun,Adhikary,Male
Laboni,Barik,Female
Goutam,Datta,Male
Kaushik,Gazi,Male
Tanmay,Ray,Male
Rupali,Gazi,Female
Subhash,Banerji,Male
Tushar,Roychowdhury,Male
Deep,Ghoshal,Male
Quadir,Bhuiyan,Male
Tushar,Sikdar,Male
Jhumur,Sengupto,Female
Bappa,Banerji,Male
Farhan,Poddar,Male
Lopamudra,Sultana,Female
Jhumur,Hossain,Female
Velan,Barua,Male
Eshani,Ray,Female
Pratik,Sultana,Male
Subhasis,Das,Male
Soma,Lodh,Female
Gopal,Bhuiyan,Male
Jayanta,Pal,Male
Tumpa,Kundu,Female
Animesh,Ghosalkar,Male
Deepto,Deb,Male
Aritra,Sarkar,Male
Payel,Ghoshal,Female
Ravi,Sinha,Male
Gargi,Jana,Female
Ravi,Basak,Male
Xarina,Bera,Female
Bishal,Mazumdar,Male
Gargi,Ghosh,Female
Madhumita,Hossain,Female
Elina,Nandi,Female
Manas,Malakar,Male
Arindam,Ray,Male
Joy,GhoshDastidar,Male
Namita,Banerji,Female
Deepto,Munshi,Male
Nabaneeta,Sarkar,Female
Jhumur,Naskar,Female
Zinia,Barai,Female
Rukmini,Mukhopadhyay,Female
Oishani,Mondal,Female
Upal,Chakraborty,Male
Arindam,Khatun,Male
Mrinmayee,Sengupta,Female
Qayum,Lodh,Male
Joy,Sheikh,Male
Dibakar,Banerji,Male
Purnima,Sengupta,Female
Xarina,Basu,Female
Rupali,Basu,Female
Qayum,Mukherjee,Male
Kaberi,Ghoshal,Female
Gouranga,Sengupto,Male
Dwaipayan,Ghosh,Male
Lipika,Saha,Female
Faria,Chakma,Female
Rupali,Barik,Female
Wasim,Khatun,Male
Somnath,Mazumder,Male
Namita,Mukherjee,Female
Ritwik,Jana,Male
Chandan,Sultana,Male
Kamal,Bhowmik,Male
Xavier,Paul,Male
Ipsita,Ghosalkar,Female
Gulshan,Mondal,Male
Pritha,Chakravarty,Female
Subhasis,Mukherjee,Male
Rukmini,Moitra,Female
Nabendu,Bhowmik,Male
Yash,Mondal,Male
Warisha,Sultana,Female
Pihu,Deb,Female
Suchismita,SenGupta,Female
Naina,Pramanik,Female
Indrani,Bagchi,Female
Ravi,Ganguly,Male
Mitali,Saha,Female
Jhumur,GhoshDastidar,Female
Jharna,Barai,Female
Payel,Sikdar,Female
Lipika,Paul,Female
Pihu,DuttaChoudhury,Female
Jhumur,Barua,Female
Nirupam,Roychowdhury,Male
Palash,Sen,Male
Xarina,Bagchi,Female
Purnima,Kundu,Female
Hiranmay,Chatterjee,Male
Gulshan,Deb,Male
Gourab,Sengupta,Male
Nabamita,Mitra,Female
Farida,Mazumdar,Female
Madhumita,DuttaChoudhury,Female
Bishal,Bagchi,Male
Subhajit,Sengupto,Male
Sweta,Gazi,Female
Zinia,DuttaChoudhury,Female
Elina,Munshi,Female
Laxmi,Mandal,Female
Dipankar,Mukhopadhyay,Male
Gourab,Bagchi,Male
Gargi,Pal,Female
Joydeep,Lodh,Male
Indrani,Adhikary,Female
Rima,Sengupta,Female
Madhuri,GhoshDastidar,Female
Jaya,Ghoshal,Female
Himadri,Barai,Male
Mitali,Majumdar,Female
Nirupam,Majumdar,Male
Animesh,Bagchi,Male
Tumpa,GhoshDastidar,Female
Rupak,Sen,Male
Pratik,Munshi,Male
Dwij,Sen,Male
Subhajit,Mukhopadhyay,Male
Farida,Pal,Female
Manoj,Malakar,Male
Nabamita,Sen,Female
Xavier,Bagchi,Male
Mitali,Datta,Female
Dwaipayan,Paul,Male
Farida,Datta,Female
Oindrila,Malakar,Female
Mitali,Chakma,Female
Mrinmayee,Barua,Female
Gargi,DuttaChoudhury,Female
Tithi,Kar,Female
Deepto,Khan,Male
Madhumita,Malakar,Female
Gopal,Bandyopadhyay,Male
Kamal,Roychowdhury,Male
Lipika,Mondal,Female
Nabaneeta,Pal,Female
Sudip,Malakar,Male
Dwij,Paul,Male
Manoj,Sekhar,Male
Debjit,Rahman,Male
Madhumita,Chakma,Female
Chandan,Munshi,Male
Madhuri,Nandi,Female
Partha,Munshi,Male
Nabaneeta,Kar,Female
Vikram,Ghosalkar,Male
Namita,Paul,Female
Nirupam,Chakma,Male
Gouranga,Chakrabarti,Male
Subhajit,Ganguly,Male
Subhajit,Pramanik,Male
Purnima,Moitra,Female
Zinia,Deb,Female
Kajal,Chakravarty,Female
Biplab,Mukherjee,Male
Hrithik,Kar,Male
Rupam,Pramanik,Male
Dwaipayan,Malakar,Male
Mrinmoy,Pramanik,Male
Esha,Mondal,Female
Velan,Munshi,Male
Deep,Hossain,Male
Xavier,Kar,Male
Rukmini,Sultana,Female
Ranjit,Datta,Male
Manas,Mazumdar,Male
Indranil,Talukdar,Male
Tanmay,Sarkar,Male
Qayum,Dutta,Male
Wahid,Barai,Male
Somnath,Sekhar,Male
Tapas,Bhattacharjee,Male
Qamar,Ray,Male
Nabendu,Chakravarty,Male
Rupam,Mazumdar,Male
Upal,Ray,Male
Dipankar,Munshi,Male
Lipika,Bandyopadhyay,Female
Naina,Sekhar,Female
Chiranjit,Barik,Male
Bishal,Chowdhury,Male
Qayum,Talukdar,Male
Qamar,Mazumder,Male
Xarina,Pal,Female
Dipankar,Mondal,Male
Rupam,Bhattacharjee,Male
Nikhil,Sarkar,Male
Chiranjit,Chakrabarti,Male
Tumpa,Roy,Female
Komal,Majumdar,Female
Mithun,Mukherjee,Male
Varun,Moitra,Male
Ravi,Chatterjee,Male
Debjit,GhoshDastidar,Male
Pihu,Sinha,Female
Gopal,Barai,Male
Moumita,Chakravarty,Female
Manisha,Mondal,Female
Suchitra,Roychowdhury,Female
Tapas,Sultana,Male
Suchitra,Khatun,Female
Qasim,Mukherjee,Male
Riya,Mondal,Female
Himadri,Naskar,Male
Dipankar,Koley,Male
Zinia,Karmakar,Female
Hrithik,Chakma,Male
Ipsita,Datta,Female
Krittika,Jana,Female
Goutam,Moitra,Male
Yogesh,Kundu,Male
Jhumur,Lodh,Female
Gopal,Chakraborty,Male
Mrinmayee,Talukdar,Female
Indrani,Chowdhury,Female
Rupak,Bera,Male
Subhasis,Hossain,Male
Enakshi,Paul,Female
Rupak,Gazi,Male
Dipankar,Barua,Male
Harsha,Koley,Female
Madhumita,Bhowmik,Female
Wahid,Sarkar,Male
Madhuri,Chakma,Female
Mitali,Gazi,Female
Deepto,Dutta,Male
Subhajit,Halder,Male
Oishee,Banerjee,Female
Tina,Roychowdhury,Female
Purnima,Deb,Female
Wahid,Ganguly,Male
Esha,Sultana,Female
Purnima,Bera,Female
Dibakar,Bhattacharya,Male
Nirupam,Dutta,Male
Qamar,Deb,Male
Hrithik,Mondal,Male
Manisha,Sekhar,Female
Arpan,Malakar,Male
Oishee,Poddar,Female
Enakshi,Sengupta,Female
Laboni,Nandi,Female
Pritha,Gazi,Female
Oishee,Sengupto,Female
Tanmay,Koley,Male
Pradip,Barai,Male
Warisha,Sarkar,Female
Moumita,Roy,Female
Dipankar,Sikdar,Male
Wahid,Bagchi,Male
Animesh,Mazumdar,Male
Purnima,Kar,Female
Biplab,Hossain,Male
Oishani,Adhikary,Female
Debasis,Basak,Male
Nikhil,Chakma,Male
Sudip,Koley,Male
Rukmini,Khatun,Female
Upoma,Malakar,Female
Subhash,Sinha,Male
Nabamita,Ghoshal,Female
Farida,Khatun,Female
Hrithik,GhoshDastidar,Male
Puja,Mondal,Female
Riya,Ghoshal,Female
Aritra,Mandal,Male
Farhan,Mazumder,Male
Manoj,Mondal,Male
Laboni,Naskar,Female
Krittika,Pramanik,Female
Gargi,Dutta,Female
Jaya,Majumdar,Female
Lopamudra,Bagchi,Female
Ishita,Ghoshal,Female
Aritra,Mazumder,Male
Chiranjit,Biswas,Male
Oindrila,Sikdar,Female
Joy,Mitra,Male
Bappa,Halder,Male
Mitali,Pal,Female
Subhajit,Barai,Male
Rima,Barik,Female
Tumpa,Sheikh,Female
Lipika,Banerjee,Female
Eshani,Chowdhury,Female
Xarina,Jana,Female
Mrinmoy,Khan,Male
Enakshi,Halder,Female
Jayanta,Sen,Male
